date,year,day_of_year,temp_c,site,under_board,board_number,board_id,survey_start,survey_start_t,survey_end,survey_end_t,t_lapse_mins,t_midpoint,handling_start,handling_start_t,handling_end,handling_end_t,spp,sex_age_est,sex,probed,age_class,svl_cm,id,cluster,id_cluster,status
7/15/2024,2024,197,24,Half 2,,,,8:49,8.82,9:08,9.13,19,8.98,,0,,0,,,,,,,,,,
7/15/2024,2024,197,25,Half 5,,,,9:39,9.65,9:45,9.75,6,9.7,,0,,0,,,,,,,,,,
7/15/2024,2024,197,26,Ag-nat 3,,,,10:17,10.28,10:24,10.4,7,10.34,,0,,0,,,,,,,,,,
7/15/2024,2024,197,26,Ag 3,,,,10:49,10.82,11:01,11.02,12,10.92,,0,,0,,,,,,,,,,
7/15/2024,2024,197,27,Ag-nat 8,,,,11:28,11.47,11:43,11.72,15,11.59,,0,,0,,,,,,,,,,
7/15/2024,2024,197,28,Ag 5,,,,11:53,11.88,12:08,12.13,15,12.01,,0,,0,,,,,,,,,,
7/15/2024,2024,197,28,Nat-ag 8,,,,12:28,12.47,12:36,12.6,8,12.53,,0,,0,,,,,,,,,,
7/15/2024,2024,197,30,Nat-ag 9,Y,10,AR10,14:30,14.5,14:46,14.77,16,14.63,14:39,14.65,14:45,14.75,garter,M,M,Y,A,27.5,19,AR,AR19,unique
7/16/2024,2024,198,22,Ag-nat 2,,,,8:30,8.5,8:46,8.77,16,8.63,,0,,0,,,,,,,,,,
7/16/2024,2024,198,23,Ag-nat 5,Y,14,OE14,9:17,9.28,9:26,9.43,9,9.36,9:21,9.35,9:25,9.42,garter,F,F,Y,A,38,34,OE,OE34,unique
7/16/2024,2024,198,24,Nat-ag 4,,,,9:43,9.72,9:54,9.9,11,9.81,,0,,0,,,,,,,,,,
7/16/2024,2024,198,25,Half 7,,,,10:25,10.42,10:42,10.7,17,10.56,,0,,0,,,,,,,,,,
7/16/2024,2024,198,26,Half 9,Y,1,1,10:59,10.98,11:16,11.27,17,11.13,,0,,0,blue spotted salamander,,,,,,,,,
7/16/2024,2024,198,26,Half 9,Y,7,OE7,10:59,10.98,11:16,11.27,17,11.13,11:11,11.18,11:15,11.25,redbelly,F,F,Y,A,25,30,OE,OE30,recapture
7/16/2024,2024,198,26,Ag-nat 9,N,10,10,11:45,11.75,12:14,12.23,29,11.99,,0,,0,,,,,,,,,,
7/16/2024,2024,198,26,Ag-nat 9,N,14,OE14,11:45,11.75,12:14,12.23,29,11.99,12:08,12.13,12:14,12.23,redbelly,F,F,Y,A,29.25,24,OE,OE24,unique
7/17/2024,2024,199,22,Half 10,,,,9:19,9.32,9:27,9.45,8,9.38,,0,,0,,,,,,,,,,
7/17/2024,2024,199,23,Ag 6,Y,4,AR4,9:59,9.98,10:15,10.25,16,10.12,10:04,10.07,10:06,10.1,redbelly,J,U,N,A,14.5,4,AR,AR4,recapture
7/17/2024,2024,199,23,Nat QC 9,Y,11,11,11:40,11.67,11:53,11.88,13,11.78,,0,,0,salamander,,,,,,,,,
7/17/2024,2024,199,23,Nat QC 9,N,4,4,12:29,12.48,12:52,12.87,23,12.68,,0,,0,water snake,,,,,,,,,not captured
7/17/2024,2024,199,25,Nat QC 4,Y,7,7,12:29,12.48,12:52,12.87,23,12.68,,0,,0,eastern newt,,,,,,,,,
7/17/2024,2024,199,25,Nat QC 4,Y,8,GP8,12:29,12.48,12:52,12.87,23,12.68,12:43,12.72,12:50,12.83,garter,F,F,Y,A,44.25,27,GP,GP27,unique
7/17/2024,2024,199,25,Nat QC 4,N,7,7,12:29,12.48,12:52,12.87,23,12.68,,0,,0,garter,,,,,,,,,not captured
7/17/2024,2024,199,25,Nat QC 6,,,,13:03,13.05,13:11,13.18,8,13.12,,0,,0,,,,,,,,,,
7/17/2024,2024,199,25,Nat QC 7,,,,13:30,13.5,13:56,13.93,26,13.72,,0,,0,,,,,,,,,,
7/17/2024,2024,199,26,Nat QC 1,,,,15:00,15,15:10,15.17,10,15.08,,0,,0,,,,,,,,,,
7/17/2024,2024,199,26,Nat QC 3,,,,15:55,15.92,16:04,16.07,9,15.99,,0,,0,,,,,,,,,,
7/19/2024,2024,201,19,Nat-ag 7,,,,8:57,8.95,9:04,9.07,7,9.01,,0,,0,,,,,,,,,,
7/19/2024,2024,201,20,Half 6,,,,9:45,9.75,10:05,10.08,20,9.92,,0,,0,,,,,,,,,,
7/19/2024,2024,201,21,Nat-ag 5,Y,1,1,10:44,10.73,11:04,11.07,20,10.9,,0,,0,smooth green snake ,,,,,,,,,not captured
7/19/2024,2024,201,21,Nat-ag 5,Y,3,3,10:44,10.73,11:04,11.07,20,10.9,,0,,0,redbelly,,,,,,,,,not captured
7/19/2024,2024,201,21,Nat-ag 5,Y,8,OS8,10:44,10.73,11:04,11.07,20,10.9,10:51,10.85,10:35,10.58,garter,M,U,N,A,23.25,81,OS,OS81,unique
7/19/2024,2024,201,23,Nat-ag 2,Y,13,13,11:40,11.67,12:25,12.42,45,12.04,,0,,0,garter,,,,,,,,,not captured
7/19/2024,2024,201,23,Nat-ag 2,N,14,OS14,11:40,11.67,12:25,12.42,45,12.04,11:53,11.88,12:00,12,garter,F,F,Y,A,59.5,82,OS,OS82,unique
7/19/2024,2024,201,23,Nat-ag 2,N,14,14,11:40,11.67,12:25,12.42,45,12.04,12:10,12.17,12:15,12.25,garter,,,,,,,,,not captured
7/19/2024,2024,201,23,Nat-ag 2,N,14,14,11:40,11.67,12:25,12.42,45,12.04,,0,,0,garter,,,,,,,,,not captured
7/19/2024,2024,201,23,Nat-ag 2,Y,20,OS20,11:40,11.67,12:25,12.42,45,12.04,12:18,12.3,12:20,12.33,garter,F,F,Y,A,38.75,83,OS,OS83,unique
7/19/2024,2024,201,23,Nat-ag 2,Y,20,OS20,11:40,11.67,12:25,12.42,45,12.04,12:18,12.3,12:21,12.35,redbelly,F,F,N,A,24.25,55,OS,OS55,recapture
7/19/2024,2024,201,23,Nat-ag 2,Y,20,OS20,11:40,11.67,12:25,12.42,45,12.04,12:18,12.3,12:23,12.38,garter,M,M,Y,A,26.5,84,OS,OS84,unique
7/19/2024,2024,201,23,Nat-ag 2,,,,11:40,11.67,12:25,12.42,45,12.04,,0,,0,garter,,,,,,,,,not captured
7/19/2024,2024,201,24,Nat-ag 3,,,,13:30,13.5,13:45,13.75,15,13.63,,0,,0,,,,,,,,,,
7/19/2024,2024,201,25,Nat-ag 1,Y,2,OS2,14:15,14.25,14:40,14.67,25,14.46,14:17,14.28,14:20,14.33,redbelly,M,M,N,A,21.25,56,OS,OS56,unique
7/19/2024,2024,201,25,Nat-ag 1,Y,6,OS6,14:15,14.25,14:40,14.67,25,14.46,14:25,14.42,2:27,2.45,redbelly,F,F,N,A,25,46,OS,OS46,recapture
7/19/2024,2024,201,25,Nat-ag 1,Y,8,OS8,14:15,14.25,14:40,14.67,25,14.46,14:30,14.5,14:35,14.58,garter,F,F,Y,A,31,85,OS,OS85,unique
7/19/2024,2024,201,25,Nat-ag 1,Y,14,14,14:15,14.25,14:40,14.67,25,14.46,,0,,0,snake eggs?,,,,,,,,,
7/19/2024,2024,201,25,Nat-ag 6,,,,14:55,14.92,15:05,15.08,10,15,,0,,0,,,,,,,,,,
7/22/2024,2024,204,17,Nat-ag 1,Y,1,1,8:51,8.85,9:26,9.43,35,9.14,,0,,0,2 clutches snake eggs,,,,,,,,,
7/22/2024,2024,204,17,Nat-ag 1,Y,2,OS2,8:51,8.85,9:26,9.43,35,9.14,8:59,8.98,9:05,9.08,garter,F,F,Y,A,34.25,86,OS,OS86,unique
7/22/2024,2024,204,17,Nat-ag 1,Y,11,11,8:51,8.85,9:26,9.43,35,9.14,,0,,0,smooth green snake ,,,,,,,,,not captured
7/22/2024,2024,204,17,Nat-ag 1,Y,12,OS12,8:51,8.85,9:26,9.43,35,9.14,9:14,9.23,9:16,9.27,redbelly,M,U,N,A,15,57,OS,OS57,unique
7/22/2024,2024,204,17,Nat-ag 1,Y,14,14,8:51,8.85,9:26,9.43,35,9.14,,0,,0,snake eggs,,,,,,,,,
7/22/2024,2024,204,17,Nat-ag 1,Y,15,OS15,8:51,8.85,9:26,9.43,35,9.14,9:20,9.33,9:25,9.42,garter,F,F,Y,A,52.75,87,OS,OS87,unique
7/22/2024,2024,204,19,Nat-ag 3,N,1,1,9:48,9.8,10:26,10.43,38,10.12,,0,,0,garter,,,,,,,,,not captured
7/22/2024,2024,204,19,Nat-ag 3,N,1,OS1,9:48,9.8,10:26,10.43,38,10.12,9:58,9.97,10:03,10.05,garter,F,F,Y,A,65.5,88,OS,OS88,unique
7/22/2024,2024,204,19,Nat-ag 3,Y,12,OS12,9:48,9.8,10:26,10.43,38,10.12,10:09,10.15,10:15,10.25,garter,F,F,Y,A,30.5,89,OS,OS89,unique
7/22/2024,2024,204,19,Nat-ag 3,Y,16,OS16,9:48,9.8,10:26,10.43,38,10.12,10:18,10.3,10:24,10.4,garter,F,F,Y,A,51.25,90,OS,OS90,unique
7/22/2024,2024,204,23,Nat-ag 6,,,,10:51,10.85,10:59,10.98,8,10.92,,0,,0,,,,,,,,,,
7/22/2024,2024,204,24,Nat-ag 2,,,,11:49,11.82,12:04,12.07,15,11.94,,0,,0,,,,,,,,,,
7/22/2024,2024,204,26,Nat-ag 5,Y,4,OS4,13:12,13.2,13:35,13.58,23,13.39,13:18,13.3,13:25,13.42,garter,F,F,Y,A,60,91,OS,OS91,unique
7/22/2024,2024,204,26,Nat-ag 7,,,,13:50,13.83,13:59,13.98,9,13.91,,0,,0,,,,,,,,,,
7/23/2024,2024,205,20,Ag-nat 9,,,,9:04,9.07,9:16,9.27,12,9.17,,0,,0,,,,,,,,,,
7/23/2024,2024,205,21,Half 9,Y,3,3,9:30,9.5,9:43,9.72,13,9.61,,0,,0,garter,,,,,,,,,not captured
7/23/2024,2024,205,22,Half 7,Y,5,OE5,10:06,10.1,10:34,10.57,28,10.33,10:13,10.22,10:17,10.28,garter,N,U,N,N,13.75,45,OE,OE45,unique
7/23/2024,2024,205,23,Nat-ag 4,,,,11:00,11,11:12,11.2,12,11.1,,0,,0,,,,,,,,,,
7/23/2024,2024,205,24,Ag-nat 5,Y,4,OE4,11:23,11.38,11:39,11.65,16,11.52,11:28,11.47,11:35,11.58,garter,F,F,Y,A,34.75,41,OE,OE41,unique
7/23/2024,2024,205,26,Ag-nat 2,Y,12,OE12,12:29,12.48,12:48,12.8,19,12.64,12:40,12.67,12:45,12.75,garter,F,F,Y,A,57.25,42,OE,OE42,unique
7/23/2024,2024,205,26,Ag-nat 2,Y,13,OE13,12:29,12.48,12:48,12.8,19,12.64,12:47,12.78,12:53,12.88,garter,F,F,Y,A,53.75,43,OE,OE43,unique
7/23/2024,2024,205,27,Half 10,,,,14:10,14.17,14:17,14.28,7,14.23,,0,,0,,,,,,,,,,
7/23/2024,2024,205,27,Ag 6,,,,14:45,14.75,14:54,14.9,9,14.83,,0,,0,,,,,,,,,,
7/24/2024,2024,206,20,Nat QC 9,Y,1,1,8:28,8.47,9:03,9.05,35,8.76,,0,,0,spotted salamander,,,,,,,,,
7/24/2024,2024,206,20,Nat QC 9,Y,4,GP4,8:28,8.47,9:03,9.05,35,8.76,8:37,8.62,8:49,8.82,garter,F,F,Y,A,46,28,GP,GP28,unique
7/24/2024,2024,206,20,Nat QC 9,Y,4,GP4,8:28,8.47,9:03,9.05,35,8.76,8:57,8.95,8:55,8.92,garter,M,M,Y,A,33.5,29,GP,GP29,unique
7/24/2024,2024,206,21,Nat QC 7,Y,9,GP9,9:38,9.63,10:09,10.15,31,9.89,9:50,9.83,9:53,9.88,redbelly,M,U,N,A,15,5,GP,GP5,unique
7/24/2024,2024,206,21,Nat QC 7,Y,19,19,9:38,9.63,10:09,10.15,31,9.89,,0,,0,ring necked snake,,,,,,,,,not captured
7/24/2024,2024,206,22,Nat QC 6,Y,3,3,10:26,10.43,10:36,10.6,10,10.52,,0,,0,salamander,,,,,,,,,
7/25/2024,2024,207,17,Nat-ag 9,,,,8:31,8.52,8:41,8.68,10,8.6,,0,,0,,,,,,,,,,
7/25/2024,2024,207,17,Ag-nat 7,,,,9:11,9.18,9:26,9.43,15,9.31,,0,,0,,,,,,,,,,
7/25/2024,2024,207,18,Half 5,,,,10:05,10.08,10:13,10.22,8,10.15,,0,,0,,,,,,,,,,
7/25/2024,2024,207,18,Half 2,,,,10:35,10.58,10:45,10.75,10,10.67,,0,,0,,,,,,,,,,
7/25/2024,2024,207,18,Ag-nat 3,,,,11:09,11.15,11:16,11.27,7,11.21,,0,,0,,,,,,,,,,
7/25/2024,2024,207,19,Ag 3,,,,11:38,11.63,11:51,11.85,13,11.74,,0,,0,,,,,,,,,,
7/25/2024,2024,207,20,Ag 5,,,,12:34,12.57,12:45,12.75,11,12.66,,0,,0,,,,,,,,,,
7/25/2024,2024,207,20,Ag-nat 8,,,,13:00,13,13:15,13.25,15,13.13,,0,,0,,,,,,,,,,
7/25/2024,2024,207,20,Nat-ag 8,N,2,2,13:39,13.65,13:57,13.95,18,13.8,,0,,0,garter,,,,,,,,,not captured
7/25/2024,2024,207,20,Nat-ag 8,Y,7,AR7,13:39,13.65,13:57,13.95,18,13.8,13:45,13.75,13:50,13.83,garter,F,F,Y,A,47.75,20,AR,AR20,unique
7/29/2024,2024,211,21,Nat-ag 8,,,,8:53,8.88,9:09,9.15,16,9.02,,0,,0,,,,,,,,,,
7/29/2024,2024,211,23,Ag-nat 8,,,,9:31,9.52,9:48,9.8,17,9.66,,0,,0,,,,,,,,,,
7/29/2024,2024,211,24,Ag 5,,,,10:14,10.23,10:30,10.5,16,10.37,,0,,0,,,,,,,,,,
7/29/2024,2024,211,25,Ag 3,,,,10:52,10.87,11:10,11.17,18,11.02,,0,,0,,,,,,,,,,
7/29/2024,2024,211,26,Ag-nat 3,,,,11:32,11.53,11:45,11.75,13,11.64,,0,,0,,,,,,,,,,
7/29/2024,2024,211,28,Half 2,,,,12:47,12.78,12:59,12.98,12,12.88,,0,,0,,,,,,,,,,
7/29/2024,2024,211,28,Half 5,Y,5,AR5,13:35,13.58,13:55,13.92,20,13.75,13:37,13.62,13:41,13.68,garter,N,U,N,N,12.5,21,AR,AR21,unique
7/30/2024,2024,212,22,Half 9,Y,7,OE7,8:55,8.92,9:16,9.27,21,9.09,9:06,9.1,9:11,9.18,garter,M,M,Y,A,38,44,OE,OE44,unique
7/30/2024,2024,212,23,Ag-nat 9,,,,9:32,9.53,9:48,9.8,16,9.67,,0,,0,,,,,,,,,,
7/30/2024,2024,212,24,Half 7,Y,3,OE3,10:19,10.32,10:43,10.72,24,10.52,10:24,10.4,10:27,10.45,garter,N,U,N,N,15,46,OE,OE46,unique
7/30/2024,2024,212,26,Ag-nat 2,,,,11:20,11.33,11:33,11.55,13,11.44,,0,,0,,,,,,,,,,
7/30/2024,2024,212,28,Ag-nat 5,Y,2,OE2,12:20,12.33,12:36,12.6,16,12.47,12:25,12.42,12:28,12.47,garter,F,F,Y,A,40.75,47,OE,OE47,unique
7/30/2024,2024,212,29,Nat-ag 4,,,,12:45,12.75,13:05,13.08,20,12.92,,0,,0,,,,,,,,,,
7/30/2024,2024,212,30,Ag-nat 7,,,,1:47,1.78,14:10,14.17,743,7.98,,0,,0,,,,,,,,,,
7/31/2024,2024,213,25,Nat QC 1,Y,9,GP9,13:56,13.93,14:11,14.18,15,14.06,14:03,14.05,14:08,14.13,redbelly,F,F,Y,A,24,6,GP,GP6,unique
7/31/2024,2024,213,26,Nat QC 3,,,,15:00,15,15:20,15.33,20,15.17,,0,,0,,,,,,,,,,
7/31/2024,2024,213,27,Nat QC 4,,,,15:34,15.57,15:44,15.73,10,15.65,,0,,0,,,,,,,,,,
7/31/2024,2024,213,27,Nat QC 7,Y,1,GP1,16:00,16,16:43,16.72,43,16.36,16:00,16,16:07,16.12,garter,F,F,Y,A,29.25,30,GP,GP30,unique
7/31/2024,2024,213,27,Nat QC 7,Y,11,GP11,16:00,16,16:43,16.72,43,16.36,16:17,16.28,16:22,16.37,redbelly,M,U,N,A,18,7,GP,GP7,unique
7/31/2024,2024,213,27,Nat QC 7,Y,19,19,16:00,16,16:43,16.72,43,16.36,16:29,16.48,4:29,4.48,ring necked snake,,,,,,,,,not captured
7/31/2024,2024,213,27,Nat QC 7,Y,19,GP19,16:00,16,16:43,16.72,43,16.36,16:29,16.48,16:41,16.68,garter,M,M,Y,A,32,31,GP,GP31,unique
7/31/2024,2024,213,28,Nat QC 6,,,,16:53,16.88,17:05,17.08,12,16.98,,0,,0,,,,,,,,,,
7/31/2024,2024,213,28,Nat QC 9,N,3,GP3,17:24,17.4,17:45,17.75,21,17.58,17:31,17.52,17:37,17.62,garter,M,M,Y,A,32.5,32,GP,GP32,unique
7/31/2024,2024,213,28,Nat QC 9,Y,4,GP4,17:24,17.4,17:45,17.75,21,17.58,17:39,17.65,17:53,17.88,garter,M,M,Y,A,33.25,29,GP,GP29,recapture
8/1/2024,2024,214,22,Nat-ag 6,,,,8:08,8.13,8:20,8.33,12,8.23,,0,,0,,,,,,,,,,
8/1/2024,2024,214,24,Nat-ag 3,Y,8,8,8:44,8.73,9:35,9.58,51,9.16,,0,,0,water snake,J,,,,,,,,not captured
8/1/2024,2024,214,24,Nat-ag 3,Y,12,OS12,8:44,8.73,9:35,9.58,51,9.16,8:53,8.88,9:05,9.08,garter,F,F,Y,A,53,90,OS,OS90,recapture
8/1/2024,2024,214,24,Nat-ag 3,Y,12,OS12,8:44,8.73,9:35,9.58,51,9.16,9:07,9.12,9:15,9.25,garter,F,F,Y,A,65.25,88,OS,OS88,recapture
8/1/2024,2024,214,24,Nat-ag 3,Y,13,OS13,8:44,8.73,9:35,9.58,51,9.16,9:20,9.33,9:25,9.42,garter,M,M,Y,A,51.5,92,OS,OS92,unique
8/1/2024,2024,214,24,Nat-ag 3,Y,15,OS15,8:44,8.73,9:35,9.58,51,9.16,9:30,9.5,9:33,9.55,garter,M,M,Y,A,52.5,78,OS,OS78,recapture
8/1/2024,2024,214,25,Nat-ag 1,Y,1,1,9:55,9.92,10:20,10.33,25,10.13,,0,,0,,,,,,,,,,
8/1/2024,2024,214,27,Nat-ag 2,,,,10:41,10.68,11:12,11.2,31,10.94,,0,,0,,,,,,,,,,
8/1/2024,2024,214,29,Nat-ag 5,Y,5,5,12:25,12.42,12:38,12.63,13,12.53,,0,,0,,,,,,,,,,
8/1/2024,2024,214,29,Half 6,,,,13:35,13.58,13:50,13.83,15,13.71,,0,,0,,,,,,,,,,
8/1/2024,2024,214,30,Nat-ag 7,,,,14:25,14.42,14:37,14.62,12,14.52,,0,,0,,,,,,,,,,
8/2/2024,2024,215,26,Nat-ag 9,,,,10:16,10.27,10:25,10.42,9,10.34,,0,,0,,,,,,,,,,
8/2/2024,2024,215,28,Half 10,Y,5,AR5,11:08,11.13,11:27,11.45,19,11.29,11:12,11.2,11:16,11.27,redbelly,M,U,N,A,17.5,25,AR,AR25,recapture
8/2/2024,2024,215,29,Ag 6,,,,11:55,11.92,12:05,12.08,10,12,,0,,0,,,,,,,,,,
8/6/2024,2024,219,17,Half 5,,,,9:01,9.02,9:20,9.33,19,9.18,,0,,0,,,,,,,,,,
8/6/2024,2024,219,17,Half 2,,,,9:35,9.58,9:46,9.77,11,9.68,,0,,0,,,,,,,,,,
8/6/2024,2024,219,18,Ag-nat 3,,,,10:13,10.22,10:19,10.32,6,10.27,,0,,0,,,,,,,,,,
8/6/2024,2024,219,19,Ag 3,,,,10:36,10.6,10:54,10.9,18,10.75,,0,,0,,,,,,,,,,
8/6/2024,2024,219,20,Ag 5,,,,11:11,11.18,11:23,11.38,12,11.28,,0,,0,,,,,,,,,,
8/6/2024,2024,219,20,Ag-nat 8,N,,,11:42,11.7,11:53,11.88,11,11.79,,0,,0,garter,,,,,,,,,not captured
8/6/2024,2024,219,20,Ag-nat 8,N,9,9,11:42,11.7,11:53,11.88,11,11.79,,0,,0,garter,,,,,,,,,not captured
8/6/2024,2024,219,20,Ag-nat 8,N,12,12,11:42,11.7,11:53,11.88,11,11.79,,0,,0,garter,,,,,,,,,not captured
8/6/2024,2024,219,22,Nat-ag 8,N,7,AR7,12:54,12.9,13:14,13.23,20,13.07,12:59,12.98,13:04,13.07,garter,N,U,N,N,15.5,22,AR,AR22,unique
8/6/2024,2024,219,22,Nat-ag 8,Y,7,7,12:54,12.9,13:14,13.23,20,13.07,,0,,0,garter,J,,,A,,,,,not captured
8/6/2024,2024,219,22,Nat-ag 8,Y,9,AR9,12:54,12.9,13:14,13.23,20,13.07,13:08,13.13,13:13,13.22,redbelly,M,M,N,A,22.25,12,AR,AR12,unique
8/6/2024,2024,219,22,Ag-nat 7,,,,13:33,13.55,13:50,13.83,17,13.69,,0,,0,,,,,,,,,,
8/6/2024,2024,219,23,Nat-ag 9,,,,14:40,14.67,14:44,14.73,4,14.7,,0,,0,,,,,,,,,,
8/6/2024,2024,219,24,Half 10,Y,5,AR5,15:17,15.28,15:36,15.6,19,15.44,15:20,15.33,15:23,15.38,redbelly,M,U,N,A,17.5,25,AR,AR25,recapture
8/6/2024,2024,219,24,Half 10,Y,6,AR6,15:17,15.28,15:36,15.6,19,15.44,15:24,15.4,15:29,15.48,redbelly,F,U,N,A,18.75,13,AR,AR13,unique
8/6/2024,2024,219,24,Half 10,Y,8,8,15:17,15.28,15:36,15.6,19,15.44,,0,,0,garter,,,,,,,,,not captured
8/6/2024,2024,219,24,Half 10,Y,10,AR10,15:17,15.28,15:36,15.6,19,15.44,15:33,15.55,15:35,15.58,redbelly,M,U,N,A,19.75,14,AR,AR14,unique
8/6/2024,2024,219,24,Ag 6,Y,6,6,15:59,15.98,16:17,16.28,18,16.13,,0,,0,garter,J,,,A,,,,,not captured
8/6/2024,2024,219,24,Ag 6,Y,8,AR8,15:59,15.98,16:17,16.28,18,16.13,16:05,16.08,16:09,16.15,garter,N,U,N,N,16.5,23,AR,AR23,unique
8/6/2024,2024,219,24,Ag 6,Y,8,AR8,15:59,15.98,16:17,16.28,18,16.13,16:05,16.08,16:17,16.28,redbelly,M,U,N,A,18,15,AR,AR15,unique
8/7/2024,2024,220,17,Nat QC 1,Y,9,GP9,8:50,8.83,9:12,9.2,22,9.02,9:05,9.08,9:10,9.17,garter,M,M,Y,A,49.5,33,GP,GP33,unique
8/7/2024,2024,220,19,Nat QC 4,,,,9:50,9.83,9:56,9.93,6,9.88,,0,,0,,,,,,,,,,
8/7/2024,2024,220,19,Nat QC 6,,,,10:07,10.12,10:15,10.25,8,10.18,,0,,0,,,,,,,,,,
8/7/2024,2024,220,20,Nat QC 7,Y,8,GP8,10:26,10.43,10:46,10.77,20,10.6,10:36,10.6,10:40,10.67,garter,N,U,N,N,13,34,GP,GP34,unique
8/7/2024,2024,220,21,Nat QC 3,,,,11:07,11.12,11:20,11.33,13,11.23,,0,,0,,,,,,,,,,
8/7/2024,2024,220,22,Nat QC 9,,,,12:20,12.33,12:33,12.55,13,12.44,,0,,0,,,,,,,,,,
8/7/2024,2024,220,24,Nat-ag 4,Y,13,OE13,13:43,13.72,13:55,13.92,12,13.82,13:45,13.75,13:50,13.83,redbelly,M,U,N,A,18,26,OE,OE26,unique
8/7/2024,2024,220,24,Ag-nat 5,Y,2,OE2,14:04,14.07,14:19,14.32,15,14.19,14:07,14.12,14:12,14.2,garter,M,M,Y,A,39,48,OE,OE48,unique
8/7/2024,2024,220,24,Ag-nat 2,Y,4,OE4,14:29,14.48,14:43,14.72,14,14.6,14:31,14.52,14:34,14.57,garter,N,U,N,N,16,49,OE,OE49,unique
8/8/2024,2024,221,19,Half 6,Y,12,OS12,9:14,9.23,9:30,9.5,16,9.37,9:22,9.37,9:28,9.47,garter,M,M,Y,A,34.25,93,OS,OS93,unique
8/8/2024,2024,221,21,Nat-ag 7,Y,8,8,10:49,10.82,10:56,10.93,7,10.88,,0,,0,water snake,,,,,,,,,not captured
8/8/2024,2024,221,23,Nat-ag 5,,,,11:11,11.18,11:22,11.37,11,11.28,,0,,0,,,,,,,,,,
8/8/2024,2024,221,24,Nat-ag 2,Y,13,OS13,12:02,12.03,12:26,12.43,24,12.23,12:08,12.13,12:13,12.22,garter,F,F,Y,A,55,75,OS,OS75,recapture
8/8/2024,2024,221,24,Nat-ag 2,Y,13,13,12:02,12.03,12:26,12.43,24,12.23,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,24,Nat-ag 2,Y,13,13,12:02,12.03,12:26,12.43,24,12.23,,0,,0,water snake,,,,,,,,,not captured
8/8/2024,2024,221,24,Nat-ag 2,Y,17,OS17,12:02,12.03,12:26,12.43,24,12.23,12:19,12.32,12:23,12.38,garter,F,F,Y,A,64.5,94,OS,OS94,unique
8/8/2024,2024,221,25,Nat-ag 1,Y,1,1,13:28,13.47,13:38,13.63,10,13.55,,0,,0,eggs,,,,,,,,,not captured
8/8/2024,2024,221,25,Nat-ag 1,N,2,2,13:28,13.47,13:38,13.63,10,13.55,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,25,Nat-ag 1,N,4,4,13:28,13.47,13:38,13.63,10,13.55,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,N,2,2,13:55,13.92,14:35,14.58,40,14.25,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,Y,3,3,13:55,13.92,14:35,14.58,40,14.25,,0,,0,smooth green snake ,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,N,5,5,13:55,13.92,14:35,14.58,40,14.25,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,Y,5,OS5,13:55,13.92,14:35,14.58,40,14.25,14:03,14.05,14:07,14.12,garter,N,U,N,N,16.5,95,OS,OS95,unique
8/8/2024,2024,221,26,Nat-ag 3,Y,6,OS6,13:55,13.92,14:35,14.58,40,14.25,14:08,14.13,14:10,14.17,garter,N,U,N,N,20.75,96,OS,OS96,unique
8/8/2024,2024,221,26,Nat-ag 3,Y,8,8,13:55,13.92,14:35,14.58,40,14.25,,0,,0,garter,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,Y,8,8,13:55,13.92,14:35,14.58,40,14.25,,0,,0,water snake,,,,,,,,,not captured
8/8/2024,2024,221,26,Nat-ag 3,Y,9,OS9,13:55,13.92,14:35,14.58,40,14.25,14:13,14.22,14:16,14.27,garter,N,U,N,N,18,97,OS,OS97,unique
8/8/2024,2024,221,26,Nat-ag 3,Y,11,OS11,13:55,13.92,14:35,14.58,40,14.25,14:13,14.22,14:20,14.33,garter,F,,Y,A,67,88,OS,OS88,recapture
8/8/2024,2024,221,26,Nat-ag 3,Y,11,OS11,13:55,13.92,14:35,14.58,40,14.25,14:22,14.37,14:25,14.42,garter,F,F,Y,A,32.5,98,OS,OS98,unique
8/8/2024,2024,221,26,Nat-ag 3,Y,14,OS14,13:55,13.92,14:35,14.58,40,14.25,14:29,14.48,14:32,14.53,garter,F,F,Y,A,52.5,99,OS,OS99,unique
8/8/2024,2024,221,25,Nat-ag 6,N,5,5,15:02,15.03,15:10,15.17,8,15.1,,0,,0,garter,,,,,,,,,not captured
8/12/2024,2024,225,17,Ag-nat 3,,,,10:06,10.1,11:55,11.92,109,11.01,,0,,0,,,,,,,,,,
8/12/2024,2024,225,18,Ag 3,N,18,18,10:35,10.58,10:46,10.77,11,10.68,,0,,0,garter,,,,,,,,,not captured
8/12/2024,2024,225,19,Half 2,,,,11:05,11.08,11:18,11.3,13,11.19,,0,,0,,,,,,,,,,
8/12/2024,2024,225,19,Half 5,,,,11:46,11.77,11:52,11.87,6,11.82,,0,,0,,,,,,,,,,
8/12/2024,2024,225,20,Ag 5,,,,12:28,12.47,12:35,12.58,7,12.53,,0,,0,,,,,,,,,,
